source_cohort,held_out_donor,gene,variance_rank_selected
GSE267552,BC08,RPS20,True
GSE267552,BC08,SDCBP,True
GSE267552,BC08,PDE7A,True
GSE267552,BC08,SNHG6,True
GSE267552,BC08,TRAM1,True
GSE267552,BC08,RPL7,True
GSE267552,BC08,FABP5,True
GSE267552,BC08,RBIS,True
GSE267552,BC08,UQCRB,True
GSE267552,BC08,MTDH,True
GSE267552,BC08,COX6C,True
GSE267552,BC08,RNF19A,True
GSE267552,BC08,PABPC1,True
GSE267552,BC08,YWHAZ,True
GSE267552,BC08,EIF3E,True
GSE267552,BC08,EIF3H,True
GSE267552,BC08,RAD21,True
GSE267552,BC08,NDUFB9,True
GSE267552,BC08,FAM49B,True
GSE267552,BC08,SLA,True
GSE267552,BC08,LY6E,True
GSE267552,BC08,EEF1D,True
GSE267552,BC08,VPS28,True
GSE267552,BC08,DOCK8,True
GSE267552,BC08,VLDLR,False
GSE267552,BC08,CD274,False
GSE267552,BC08,PSIP1,True
GSE267552,BC08,RPS6,True
GSE267552,BC08,DNAJA1,True
GSE267552,BC08,VCP,True
GSE267552,BC08,TLN1,True
GSE267552,BC08,CEMIP2,True
GSE267552,BC08,ZFAND5,True
GSE267552,BC08,ANXA1,True
GSE267552,BC08,OSTF1,True
GSE267552,BC08,HNRNPK,True
GSE267552,BC08,CKS2,True
GSE267552,BC08,SEMA4D,True
GSE267552,BC08,ANP32B,True
GSE267552,BC08,SEC61B,True
GSE267552,BC08,TXN,True
GSE267552,BC08,AKNA,True
GSE267552,BC08,ATP6V1G1,True
GSE267552,BC08,STOM,True
GSE267552,BC08,RPL35,True
GSE267552,BC08,ARPC5L,True
GSE267552,BC08,HSPA5,True
GSE267552,BC08,C9orf16,True
GSE267552,BC08,SPTAN1,True
GSE267552,BC08,SET,True
GSE267552,BC08,C9orf78,True
GSE267552,BC08,FNBP1,True
GSE267552,BC08,SNHG7,True
GSE267552,BC08,EDF1,True
GSE267552,BC08,PAXX,True
GSE267552,BC08,TUBB4B,True
GSE267552,BC08,KLF6,True
GSE267552,BC08,GDI2,True
GSE267552,BC08,PFKFB3,True
GSE267552,BC08,ATP5F1C,True
GSE267552,BC08,CELF2,True
GSE267552,BC08,OPTN,True
GSE267552,BC08,FAM107B,True
GSE267552,BC08,VIM,True
GSE267552,BC08,AL133415.1,True
GSE267552,BC08,PIP4K2A,True
GSE267552,BC08,APBB1IP,True
GSE267552,BC08,YME1L1,True
GSE267552,BC08,EPC1,True
GSE267552,BC08,ITGB1,True
GSE267552,BC08,CREM,True
GSE267552,BC08,HNRNPF,True
GSE267552,BC08,JMJD1C,True
GSE267552,BC08,DDX21,True
GSE267552,BC08,SRGN,True
GSE267552,BC08,PRF1,True
GSE267552,BC08,PSAP,True
GSE267552,BC08,SPOCK2,True
GSE267552,BC08,ANAPC16,True
GSE267552,BC08,DDIT4,True
GSE267552,BC08,ANXA11,True
GSE267552,BC08,GHITM,True
GSE267552,BC08,CCSER2,True
GSE267552,BC08,PGAM1,True
GSE267552,BC08,NDUFB8,True
GSE267552,BC08,OGA,True
GSE267552,BC08,ATP5MD,True
GSE267552,BC08,DUSP5,True
GSE267552,BC08,PDCD4,True
GSE267552,BC08,RGS10,True
GSE267552,BC08,BUB3,True
GSE267552,BC08,IFITM2,True
GSE267552,BC08,IFITM1,True
GSE267552,BC08,POLR2L,True
GSE267552,BC08,CTSD,True
GSE267552,BC08,LSP1,True
GSE267552,BC08,CD81,True
GSE267552,BC08,NAP1L4,True
