spearman,r2,rmse,mae,prediction_sd,observed_sd,sd_ratio,calibration_slope,calibration_intercept,cohort,held_out_donor,target,n_cells,noncognate_spearman,specificity_delta,passes_hard_gate,passes_exploratory_gate
0.08051614007439883,-0.38339541056353976,0.203763198179072,0.16045684535653598,0.11895898148199059,0.17324175842589026,0.6866645926644708,0.09559176473153207,0.176544837759217,GSE267552,BC10,CD19,998,-0.06011171201846946,0.1406278520928683,False,False
0.032722640294437326,-0.3406075603169745,0.18905383130314068,0.1384539423403205,0.16988338352063442,0.1632806238123759,1.0404381092752664,0.34270541463986676,0.1326209349449231,GSE267552,BC12,CD19,498,-0.02300965050917305,0.055732290803610376,False,False
0.13813162125624212,-0.6193969342140908,0.35192003802149363,0.2585815315948935,0.2821542760189984,0.27654597348528837,1.0202798198904472,0.21816011000842653,0.2056281794932571,GSE267552,BC07,CD56,831,-0.10845358349931067,0.2465852047555528,False,False
0.048529641738073837,-1.1973818240677963,0.3375596578504084,0.25659624373292006,0.26883239653728885,0.22771821667842318,1.1805484886478181,0.0710168217498236,0.2356375369663368,GSE267552,BC08,CD56,1378,0.0027485787840991183,0.045781062953974716,False,False
0.10266946602179476,0.05117756487206859,0.4288440509098267,0.2942935410357298,0.18296132733998763,0.44025765618281054,0.4155778434981165,0.6490228159349335,0.10728805631656405,GSE267552,BC09,CD56,60,-0.15140527099642578,0.25407473701822053,False,False
0.08949067103469041,-0.4379263928662196,0.2900679327351215,0.21574064553762398,0.20379132961158222,0.24189750682881667,0.8424697396976439,0.19149494874091436,0.1911376347300648,GSE267552,BC10,CD56,998,-0.12266186204959809,0.2121525330842885,False,False
0.0389349949050349,-0.06457512148426758,0.4304444748597638,0.2516931346998754,0.15954637544167016,0.41718528472500555,0.3824352902256314,0.3294667363898732,0.22107905880893478,GSE267552,BC12,CD56,498,-0.06784911287871406,0.10678410778374897,False,False
0.12344999422960891,-0.2449372245350756,0.37336898923898443,0.2758303074272473,0.2057559062735722,0.33462972588118733,0.6148763554455628,0.22895241304010952,0.3840713397052546,GSE267552,BC07,HLA-DR,831,-0.09181539541444389,0.21526538964405278,False,False
0.12725967656805737,-0.6843822757476092,0.36771038023069447,0.29107878314089564,0.2749370075312778,0.28332543125568344,0.9703929728890606,0.1477612156326618,0.41813638105209916,GSE267552,BC08,HLA-DR,1378,0.12027761065963138,0.006982065908425983,False,False
0.018702237223747097,-0.7869430481128046,0.28755418771758956,0.2276949573368357,0.1824124943018427,0.21511185286182039,0.8479890432584275,-0.04031157330105906,0.42336892703837115,GSE267552,BC09,HLA-DR,60,-0.19794715023376616,0.21664938745751325,False,False
0.15861279284799126,-0.4106605529657956,0.344915870502349,0.27200138586721295,0.24397293077702814,0.2904035471828657,0.8401169102228616,0.2114384968442509,0.36467552304352946,GSE267552,BC10,HLA-DR,998,0.09876000595251991,0.059852786895471355,False,False
0.08728544300655926,-0.6385193869582015,0.3381781578782739,0.2622397576314918,0.1982261598231194,0.2641920604420371,0.7503108136234458,0.1004136321088002,0.337648266965838,GSE267552,BC12,HLA-DR,498,0.11159181675847817,-0.024306373751918908,False,False
