source_cohort,held_out_donor,gene,scaler_scale
GSE267552,BC07,TGFBR2,0.8975266598606092
GSE267552,BC07,RPSA,0.9219479501706542
GSE267552,BC07,RPL14,0.7719070071843425
GSE267552,BC07,CXCR6,0.8468946964862948
GSE267552,BC07,TMA7,0.8837953288835201
GSE267552,BC07,SHISA5,0.8693275818884647
GSE267552,BC07,RHOA,0.9618975770066007
GSE267552,BC07,GNAI2,0.9443138107689029
GSE267552,BC07,RPL29,0.7948335104453614
GSE267552,BC07,SPCS1,0.8996707809065275
GSE267552,BC07,SELENOK,0.909833972466796
GSE267552,BC07,ARL6IP5,0.9817971032622719
GSE267552,BC07,CGGBP1,0.7949721641152655
GSE267552,BC07,CLDND1,1.0713117437083814
GSE267552,BC07,RPL24,0.7865479407231638
GSE267552,BC07,NFKBIZ,0.8304158994965455
GSE267552,BC07,CBLB,0.8167663178327706
GSE267552,BC07,TRAT1,0.8632291727955171
GSE267552,BC07,CD96,0.9824391789124137
GSE267552,BC07,TIGIT,0.9125867029515468
GSE267552,BC07,COX17,0.8069405078385146
GSE267552,BC07,NDUFB4,0.8243024414598807
GSE267552,BC07,HCLS1,0.9459829197204784
GSE267552,BC07,RPN1,0.7811374768346651
GSE267552,BC07,CNBP,0.9640872763015862
GSE267552,BC07,H1FX,1.1321961042095054
GSE267552,BC07,CDV3,0.887088764173121
GSE267552,BC07,ZBTB38,0.831361395234867
GSE267552,BC07,U2SURP,0.8051277202510315
GSE267552,BC07,GYG1,0.782219176778502
GSE267552,BC07,SERP1,0.940672619999575
GSE267552,BC07,MBNL1,0.9805845634244418
GSE267552,BC07,CCNL1,0.8113386090269871
GSE267552,BC07,SEC62,0.9090168710172243
GSE267552,BC07,RPL22L1,0.8651073557562986
GSE267552,BC07,TRA2B,0.9021341834143645
GSE267552,BC07,EIF4A2,0.9397447738484457
GSE267552,BC07,PPP1R2,0.9715120061983827
GSE267552,BC07,PAK2,0.8639929122451445
GSE267552,BC07,ATP5ME,0.951702994955654
GSE267552,BC07,LYAR,0.905840031512802
GSE267552,BC07,WDR1,0.8578493415775887
GSE267552,BC07,BOD1L1,0.7836211032409488
GSE267552,BC07,ARAP2,0.8633627952821585
GSE267552,BC07,RPL9,0.9194255418758698
GSE267552,BC07,RHOH,0.9477370991673899
GSE267552,BC07,OCIAD2,0.8626388125147417
GSE267552,BC07,HOPX,0.8005030576974971
GSE267552,BC07,YTHDC1,0.774947063784659
GSE267552,BC07,AREG,0.9051069799031863
GSE267552,BC07,G3BP2,0.8713802598756724
GSE267552,BC07,CCNI,0.9065901770610191
GSE267552,BC07,CXCL13,0.8229247314406849
GSE267552,BC07,HNRNPD,0.846220405872358
GSE267552,BC07,HNRNPDL,0.9886387260099508
GSE267552,BC07,H2AFZ,0.9689240708607898
GSE267552,BC07,UBE2D3,0.9645136476638253
GSE267552,BC07,SNHG8,0.9319682834951738
GSE267552,BC07,C4orf3,0.9111558056881116
GSE267552,BC07,ANXA5,0.8799470029861203
GSE267552,BC07,HMGB2,0.9476313930581348
GSE267552,BC07,SUB1,0.9672315748573793
GSE267552,BC07,IL7R,1.5009224625690099
GSE267552,BC07,FYB1,1.022487995027587
GSE267552,BC07,PTGER4,0.9609015479125331
GSE267552,BC07,PRKAA1,0.5464565857319944
GSE267552,BC07,EMB,0.9299336548760831
GSE267552,BC07,PARP8,0.9591222467534408
GSE267552,BC07,GZMK,1.5169651023640882
GSE267552,BC07,GZMA,1.2333188577115455
GSE267552,BC07,GPBP1,0.8267250579519901
GSE267552,BC07,KIF2A,0.8476704295107945
GSE267552,BC07,PIK3R1,1.0879241858376743
GSE267552,BC07,BTF3,0.9698334516671517
GSE267552,BC07,NSA2,0.8651564221410587
